username,Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Hentai,Horror,Mahou Shoujo,Mecha,Music,Mystery,Psychological,Romance,Sci-Fi,Slice of Life,Sports,Supernatural,Thriller
Friska,7.056521739130435,7.2727272727272725,7.932,7.54,7.9818181818181815,7.214285714285714,,5.916666666666667,,10.0,,5.875,7.181818181818182,8.232142857142858,7.9,8.607142857142858,,7.458333333333333,7.25
AnimangaDoll,8.633333333333333,8.455555555555556,8.332258064516129,8.78,8.0,8.7,,8.2,,9.233333333333333,,8.845454545454546,8.588888888888889,8.180645161290323,7.5,8.73,7.0,8.54375,8.8375
b4ruto,7.684210526315788,7.859090909090909,6.034782608695651,7.0857142857142845,5.885714285714286,7.478571428571429,,4.566666666666666,7.125,9.95,3.0,8.09,8.6125,6.458974358974357,6.466666666666666,7.7444444444444445,4.325,7.822727272727274,9.65
SakurauchiLily,7.15625,7.928571428571429,7.263888888888889,7.636363636363637,8.25,7.166666666666667,,5.833333333333333,,,7.15,8.75,7.75,7.033333333333333,7.25,7.366666666666666,9.142857142857142,8.264705882352942,
bagelandcoffee,7.909090909090909,6.5,6.716666666666667,5.776923076923077,3.4,7.2,,6.166666666666667,,8.625,0.0,0.0,6.125,6.062162162162163,7.166666666666667,5.0520000000000005,,7.428571428571429,9.5
ChickenTikka,7.793478260869565,7.4375,6.481481481481482,8.372093023255815,5.638888888888889,7.525,,7.5,,8.333333333333334,,8.214285714285714,8.333333333333334,6.865384615384615,7.7,5.666666666666667,7.909090909090909,7.444444444444445,8.5
EdCa361,8.734934497816594,8.773333333333333,8.680573248407644,8.988947368421053,8.525757575757575,8.664248704663212,,8.547619047619047,8.6,8.8,8.796666666666667,8.782716049382717,9.092753623188406,8.679292929292929,8.533333333333333,8.843913043478262,8.9,8.747222222222224,9.08
MrFlats,6.3076923076923075,5.375,5.483870967741935,6.538461538461538,5.0,5.625,,8.0,6.0,6.428571428571429,4.6,6.0,5.25,4.578947368421052,6.333333333333333,5.44,,6.5,5.0
lucasonanilist,7.9185185185185185,7.2727272727272725,7.174358974358975,8.471428571428572,4.166666666666667,8.015789473684212,,8.7,,8.5,9.5,7.23888888888889,8.272727272727273,7.733333333333333,7.1499999999999995,7.326086956521739,8.9,7.88,7.422222222222222
GrandLethalx,8.257575757575758,8.25,8.395894428152493,8.056,8.13953488372093,8.112781954887218,,7.857142857142857,8.375,8.0,7.666666666666667,7.84,7.85,8.267281105990783,8.105263157894736,8.254054054054054,8.454545454545455,8.179245283018869,7.55
Chrispyness,7.243243243243243,7.403846153846154,7.241666666666666,8.135714285714286,7.470588235294118,7.302631578947368,,,6.5,7.4,7.625,8.245454545454546,8.246153846153847,7.729166666666667,7.833333333333333,7.815789473684211,8.0,7.221428571428571,8.4
Notakeda,0.0,0.24019607843137256,0.051418439716312055,0.0,0.0,0.22992700729927007,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
christ4robin,6.975,7.518518518518518,7.55,7.325581395348837,8.0,7.3478260869565215,,8.0,7.5,6.9,10.0,7.285714285714286,7.294117647058823,7.333333333333333,7.25,7.777777777777778,,7.363636363636363,7.6
WeeabooInHiding,0.16666666666666666,0.14473684210526316,0.15584415584415584,0.1813186813186813,0.19047619047619047,0.06153846153846154,,0.0,0.0,0.6521739130434783,0.0,0.14705882352941177,0.1,0.0,0.36666666666666664,0.0,2.3333333333333335,0.08,0.0
BadCapitalism,4.236144578313254,5.1959183673469385,3.684,4.851470588235294,7.720000000000001,4.483333333333333,,4.6625,,5.166666666666667,8.0,5.188888888888889,6.11875,5.923076923076923,5.607407407407408,6.477777777777778,4.4,4.283720930232558,4.283333333333333
thelastcube,8.441176470588236,8.194444444444445,8.5,8.951612903225806,,8.65625,,,,7.5,8.0,9.277777777777779,9.0,7.785714285714286,7.961538461538462,8.45,8.0,8.954545454545455,9.0
Gambit,6.603448275862069,6.545454545454546,6.3478260869565215,6.633333333333334,5.318181818181818,6.86,,,,8.833333333333334,5.857142857142857,6.25,7.65625,7.064516129032258,5.071428571428571,6.5,4.0,7.176470588235294,7.2
JAn1me,8.296296296296296,3.3333333333333335,0.0,6.636363636363637,0.0,2.5,,1.0,0.0,0.0,8.9,0.0,1.0,0.0,1.78,0.5555555555555556,,7.666666666666667,1.3714285714285714
obsence,6.721621621621623,6.088888888888888,7.268181818181819,6.652380952380952,8.25,7.268181818181819,,8.575,,8.0,,7.8076923076923075,8.266666666666667,7.014285714285713,6.6625,8.633333333333333,,7.226666666666666,8.299999999999999
DarkArcher207,7.0606060606060606,7.388888888888889,7.239130434782608,7.285714285714286,7.0,7.625,,7.0,,6.142857142857143,7.5,7.285714285714286,7.277777777777778,6.923076923076923,6.888888888888889,7.17948717948718,5.0,7.5,8.2
hdtcoa,8.472727272727273,8.665000000000001,9.394117647058824,9.058333333333334,,8.142105263157895,,9.65,,5.0,,9.540000000000001,9.789473684210526,9.068181818181818,8.185714285714287,8.975,2.0,9.2,9.8
omgelenaa,8.872580645161293,8.658620689655173,8.718421052631578,8.90149253731343,,9.039285714285715,,8.236363636363636,,,9.4,9.033333333333333,8.91764705882353,8.885000000000002,8.209090909090907,8.895454545454546,8.754545454545456,8.9,8.98
GDLime,7.763888888888889,7.767857142857143,7.258064516129032,8.328125,6.7,7.871428571428571,,,,5.25,,8.85,8.766666666666667,7.804347826086956,8.083333333333334,7.7631578947368425,,8.576923076923077,9.25
GojoLin,0.14754098360655737,0.3385416666666667,0.07317073170731707,0.95,0.0,0.3641304347826087,,0.0,,0.0,9.0,0.8888888888888888,0.7272727272727273,1.5151515151515151,0.37209302325581395,0.75,0.42105263157894735,2.1666666666666665,0.0
liliphobic,6.9557251908397,7.083333333333333,7.202419354838709,7.675000000000001,6.78,7.247422680412372,,6.205555555555557,5.1000000000000005,7.050000000000001,6.815384615384616,7.698529411764706,7.65576923076923,7.5783783783783765,6.4734693877551015,7.346067415730338,6.894736842105263,7.729523809523812,7.395652173913044
Caff,8.809859154929578,8.726190476190476,8.846153846153847,8.404255319148936,9.25,8.426470588235293,,7.722222222222222,,10.0,8.75,7.659090909090909,8.568181818181818,7.642857142857143,8.055555555555555,9.142857142857142,8.0625,8.5,7.944444444444445
Pururumpai,1.9803921568627452,2.25,2.4,2.2857142857142856,3.0,2.2758620689655173,,3.0,3.0,0.9,1.2,2.3076923076923075,1.875,2.0,1.8620689655172413,2.727272727272727,,2.074074074074074,1.9285714285714286
zaiiin,7.525531914893617,7.675862068965517,7.513333333333334,8.052380952380952,7.342857142857143,7.693333333333333,,6.633333333333333,,7.2,8.45,8.241666666666667,8.382352941176471,7.720000000000001,7.507142857142857,8.02,7.176923076923077,7.945454545454545,8.377777777777776
agendator,5.571428571428571,5.2,5.765625,6.333333333333333,5.130434782608695,5.333333333333333,,5.0,7.0,,5.0,6.2,6.0625,5.2727272727272725,5.684210526315789,5.647058823529412,7.0,5.633333333333334,6.25
kyuki,7.0,7.714285714285714,7.777777777777778,7.787878787878788,,7.7368421052631575,,7.0,4.0,,8.0,6.916666666666667,7.111111111111111,7.896551724137931,5.25,7.695652173913044,9.333333333333334,7.5625,5.333333333333333
Corisift,7.153703703703703,7.024,7.361290322580645,7.6295081967213125,7.2,6.9,,7.166666666666667,,8.1,7.1,7.540740740740741,7.544444444444447,6.714285714285714,7.621052631578948,7.394117647058823,7.268750000000001,7.414814814814817,7.65
mojo05,6.12962962962963,5.315,3.065384615384616,4.651111111111112,7.8999999999999995,4.606896551724139,,5.6499999999999995,3.28,0.0,0.0,6.718750000000001,7.061538461538462,2.2333333333333334,3.2636363636363637,2.8884615384615384,8.933333333333334,5.2666666666666675,7.9125
vaeril,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moochannie,8.06111111111111,7.7821428571428575,8.068571428571428,8.26808510638298,7.909090909090909,8.095999999999998,,7.666666666666667,,8.7,8.75,8.86923076923077,8.364285714285714,8.257142857142856,7.383333333333333,8.34,7.657142857142857,8.305,8.180000000000001
kuristinaa,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beastkin,4.6938775510204085,5.243243243243243,5.185294117647059,5.351162790697674,3.0125,5.7560975609756095,,4.4,,1.4375,8.5,7.3076923076923075,3.9285714285714284,5.595,3.6875,6.752941176470588,4.5,5.5,6.857142857142857
KimKatterMan,9.567441860465117,9.281818181818181,9.55,9.668571428571427,9.649999999999999,9.553333333333335,,9.4,,9.799999999999999,10.0,9.646153846153846,9.6125,9.778571428571428,9.616666666666667,9.68888888888889,9.3,9.655000000000001,9.366666666666665
terasel,6.99375,7.0181818181818185,6.574999999999999,7.608333333333333,7.415384615384616,6.792307692307692,,,,7.55,8.346153846153847,7.6,8.316666666666668,6.679487179487181,7.7,7.282608695652174,6.0,6.868421052631579,8.55
MidoriTachibana,1.0,1.3333333333333333,0.7648648648648648,1.7675675675675673,0.0,1.6090909090909091,,0.0,0.0,,1.7272727272727273,1.6,1.3857142857142857,1.2125,2.2125,0.8837209302325582,0.0,0.97,4.0
BaronS,7.391891891891893,7.095000000000001,6.893023255813954,7.264285714285715,3.5714285714285716,6.784615384615386,,,,,8.5,8.389999999999999,7.4375,6.325,6.6000000000000005,7.0677419354838715,,7.919047619047619,4.5
laurelai,4.171052631578947,3.5450000000000004,5.1288888888888895,4.017391304347826,7.2,3.567741935483871,,4.333333333333334,0.0,1.3,9.666666666666668,3.155555555555556,2.936,3.1275862068965514,3.7600000000000002,4.875,,3.9407407407407407,3.6222222222222222
Maverun,5.677604166666667,6.274056603773585,5.977374784110536,5.82092050209205,5.019892473118279,5.9928125,,4.423333333333334,5.4,4.722222222222222,5.6875,5.52808988764045,5.3,5.611940298507463,5.304615384615385,6.530065359477125,6.392063492063492,5.607614213197969,5.333333333333334
Dioscurry,0.6950354609929078,0.8527131782945736,1.2634146341463415,1.4709302325581395,0.5862068965517241,1.0355555555555556,,1.3666666666666667,0.75,0.0,1.3076923076923077,1.48,1.4204545454545454,1.0677966101694916,1.6578947368421053,1.9690721649484537,1.4285714285714286,1.1176470588235294,1.0862068965517242
Pelouch,6.184615384615385,6.032558139534883,5.957142857142857,7.405194805194805,5.4,6.6609375,,6.7857142857142865,4.2,8.433333333333334,4.666666666666666,7.6,7.392307692307692,7.231111111111112,6.481034482758621,6.803333333333333,6.444444444444445,7.0725,8.23076923076923
hoeberries,1.8265306122448979,1.6774193548387097,1.9659090909090908,2.228187919463087,2.5,1.8235294117647058,,1.9375,2.5,1.6666666666666667,2.5,2.245614035087719,2.225806451612903,2.2549019607843137,1.8222222222222222,2.42,2.5,2.2153846153846155,2.25
perrydimes,2.6619718309859155,2.6865671641791047,2.4239130434782608,2.595959595959596,2.5,2.6315789473684212,,2.5,2.4,2.4615384615384617,2.1923076923076925,2.4705882352941178,3.0,2.5208333333333335,2.980392156862745,2.5428571428571427,2.2666666666666666,2.5609756097560976,1.8571428571428572
EerieLee,8.119565217391305,7.377551020408164,8.10472972972973,8.662280701754385,8.159090909090908,8.47191011235955,,8.852941176470589,7.444444444444445,8.333333333333334,8.4,9.18918918918919,9.071428571428571,8.376,8.142857142857142,8.831683168316832,6.5,8.298387096774194,8.416666666666666
Benevolent,1.2576923076923079,1.3909090909090909,0.7303030303030303,0.5580645161290323,1.78,1.180952380952381,,4.2,,8.45,0.0,1.08125,0.6357142857142858,0.0,2.476923076923077,0.4878787878787879,0.0,0.6384615384615385,0.0
LunaPixels,7.333333333333333,6.916666666666667,7.034482758620689,7.128205128205129,6.0,6.933333333333333,,4.588235294117647,6.4,9.0,,6.0,6.285714285714286,6.545454545454545,6.882352941176471,8.0,7.0,6.357142857142857,6.2
ThatGuys,7.111111111111111,6.594594594594595,6.769230769230769,7.465116279069767,7.2,7.097560975609756,,6.666666666666667,8.0,9.0,,7.666666666666667,7.117647058823529,6.8,8.272727272727273,6.466666666666667,7.0,7.0,7.545454545454546
WallahSous,7.895833333333333,7.555555555555555,9.033333333333333,7.288461538461538,,7.36,,5.3125,,10.0,,6.333333333333333,7.1875,7.5,7.0,4.0,9.0,8.047619047619047,8.166666666666666
Shakha,6.788372093023256,6.890243902439025,6.9739130434782615,7.0632653061224495,5.9799999999999995,6.65,,6.0875,7.9,6.833333333333333,,7.0285714285714285,7.028,7.184615384615385,7.061111111111112,7.2666666666666675,,7.153571428571428,6.8133333333333335
P4azz,7.09433962264151,7.166666666666667,7.414634146341464,7.54054054054054,8.285714285714286,7.216216216216216,,7.5,10.0,7.0,9.0,7.875,7.666666666666667,6.8,7.25,7.0,,6.9523809523809526,8.181818181818182
Sayaka20,6.935,6.444444444444445,7.416666666666667,7.38,3.3333333333333335,6.045454545454546,,6.5,7.375,,6.7727272727272725,6.083333333333333,6.336363636363637,5.333333333333333,6.6000000000000005,6.4411764705882355,7.5,7.0,7.166666666666667
QuasiDeus,7.864406779661017,7.96,7.7,8.333333333333334,6.666666666666667,7.816216216216217,,7.725,9.4,7.857142857142857,9.0,7.929411764705883,8.42608695652174,7.5625,7.925,8.142857142857142,8.0,7.793548387096774,8.946666666666665
fulgur,2.142857142857143,2.2045454545454546,2.4390243902439024,2.2419354838709675,2.727272727272727,2.2615384615384615,,1.75,2.5,2.4545454545454546,2.8,2.2162162162162162,2.0,2.3043478260869565,2.4615384615384617,2.6666666666666665,,1.9487179487179487,2.0434782608695654
Killua69100,3.3793427230046946,2.890566037735849,2.9312925170068027,3.8848958333333337,2.7027777777777775,3.1608187134502925,,2.2666666666666666,5.6090909090909085,4.386363636363637,4.410714285714286,4.060526315789474,4.474285714285714,3.4808695652173913,3.3515625,3.388288288288288,1.6818181818181819,4.0705426356589145,4.545238095238095
cringeylazy,6.37030303030303,5.9949367088607595,6.517370892018779,6.830054644808741,5.5377777777777775,5.70948275862069,,6.728,7.32,7.359999999999999,7.1157894736842096,7.220731707317073,6.99529411764706,6.36153846153846,7.205617977528091,6.807878787878786,7.113333333333332,6.619469026548672,7.429268292682926
PasleyPark,6.60377358490566,6.071428571428571,5.725,6.972972972972973,5.0,6.257142857142857,,,5.888888888888889,7.0,8.0,7.5,6.7272727272727275,5.285714285714286,5.866666666666666,6.333333333333333,,7.25,6.75
1Delta1,2.4206896551724135,2.066666666666667,2.0476190476190474,1.7783783783783782,2.2666666666666666,2.71,,5.2,,,8.25,1.4100000000000001,1.0846153846153848,3.059090909090909,3.391666666666666,3.927586206896551,0.85,2.35,1.7625000000000002
Bluetaku,4.020833333333333,4.0,4.0,4.016949152542373,4.0,4.024390243902439,,4.0,,4.0,4.0,4.0,4.04,4.0,4.0,4.0,4.0,4.0256410256410255,4.111111111111111
Xetrint,6.89,6.863636363636363,7.15,7.456862745098039,,7.055555555555555,,7.833333333333333,,6.833333333333333,8.0,7.16,7.877777777777778,7.714285714285714,6.472,7.913043478260869,,7.4714285714285715,7.618181818181818
jxhdvn,8.004901960784315,7.9,7.7592592592592595,8.273255813953488,6.55,7.621621621621622,,8.75,,9.166666666666666,9.333333333333334,8.12,8.365384615384615,7.5576923076923075,7.988095238095238,7.875,7.833333333333333,7.8431372549019605,8.714285714285714
iraqlobster01,7.67441860465116,7.680952380952381,7.7444444444444445,7.978378378378377,7.3,7.6571428571428575,,6.0,,8.75,8.0,7.428571428571429,6.8500000000000005,7.955555555555557,8.033333333333335,7.737500000000001,9.4,7.073076923076922,7.5200000000000005
envinyon,2.4444444444444446,2.7,2.7083333333333335,2.5172413793103448,2.0,2.3333333333333335,,3.0,2.0,2.793103448275862,3.0,1.125,3.0,2.4615384615384617,2.8157894736842106,3.0,3.0,2.0555555555555554,0.5714285714285714
tindreams,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JustSmug,7.8979591836734695,7.64,8.153846153846153,7.888888888888889,,7.666666666666667,,7.428571428571429,7.0,7.833333333333333,9.25,7.764705882352941,8.157894736842104,8.454545454545455,7.222222222222222,8.583333333333334,8.0,8.038461538461538,7.142857142857143
wintertime,8.720588235294118,8.733333333333333,8.26,8.416666666666666,6.333333333333333,8.41304347826087,,7.357142857142857,,5.0,9.0,7.90625,8.166666666666666,7.7272727272727275,7.590909090909091,8.31578947368421,8.6,8.55,8.4
Byorne,1.0,1.0434782608695652,1.0299999999999998,0.6666666666666666,0.0,0.6652173913043479,,0.0,0.0,,0.0,0.21428571428571427,0.0,0.05,0.6538461538461539,0.06363636363636363,0.0,0.85,0.0
evanz25,2.7740384615384617,2.817073170731707,2.841530054644809,4.057142857142857,2.090909090909091,2.204379562043796,1.0,4.222222222222222,10.0,3.625,2.230769230769231,4.656716417910448,4.585106382978723,3.4768211920529803,3.3089430894308944,4.194174757281553,4.28,3.74,4.185185185185185
wilkaoo,7.111111111111112,7.263888888888888,7.575342465753425,7.706521739130435,6.074074074074074,7.038461538461538,,6.0,8.5,7.388888888888888,6.0,7.513888888888888,7.421052631578948,7.234375,7.204081632653062,7.944444444444445,8.157894736842106,7.175438596491228,7.3125
SkFelipe,8.059649122807018,7.711538461538462,7.808695652173912,8.316666666666666,7.1,6.684210526315789,,8.2,,8.738888888888887,8.1,8.68695652173913,8.96086956521739,7.308333333333334,8.641176470588235,7.6937500000000005,9.0,8.049999999999999,10.0
tomservo,7.25,7.0,7.125,7.891304347826087,6.777777777777778,7.36,,7.636363636363637,,8.142857142857142,,8.03448275862069,8.304347826086957,8.333333333333334,8.5,9.666666666666666,,7.0625,6.2
TheDeedsOfMen,4.963541666666667,4.329268292682927,4.708333333333333,5.638888888888889,4.1875,4.581818181818182,,5.266666666666667,5.5,6.076923076923077,5.0,5.326086956521739,5.346153846153846,4.728571428571429,5.383333333333334,5.65625,,5.1,5.3
GARfield,2.2803738317757007,1.6578947368421053,1.7938931297709924,2.6634615384615383,1.9636363636363636,1.6702127659574468,,2.4285714285714284,1.1176470588235294,2.6666666666666665,1.7692307692307692,2.473684210526316,2.8333333333333335,2.5428571428571427,2.7037037037037037,2.3015873015873014,1.6363636363636365,2.7777777777777777,2.903225806451613
SushiLover665,8.57659574468085,8.059999999999999,8.644444444444444,8.690624999999999,7.300000000000001,8.704166666666666,,9.525,9.6,7.640000000000001,7.7,8.776190476190477,8.983333333333333,8.024999999999999,8.82173913043478,8.35,8.98,8.095999999999998,8.964285714285715
agesofmythology,7.125,7.318181818181818,7.6521739130434785,7.511627906976744,8.181818181818182,7.454545454545454,,7.0,,,7.0,8.0,7.666666666666667,7.212121212121212,6.5,7.0,9.0,6.714285714285714,7.75
TryhardTran,7.224334600760451,7.489655172413792,7.245925925925923,7.386919831223624,6.133333333333334,6.935398230088496,,6.189285714285715,6.9125,7.42857142857143,7.771428571428573,7.057303370786517,7.135164835164835,6.915,7.272357723577232,7.333333333333331,6.9692307692307685,7.36338028169014,7.3684210526315805
Umepho,3.25,1.8,2.0786516853932584,2.716666666666667,4.0,1.24,,5.333333333333333,0.0,0.0,1.6,3.533333333333333,3.25,2.1809523809523808,3.625,2.484375,0.0,2.1875,7.0
ci30cr,6.6,6.619230769230769,6.1265625,7.384158415841584,5.428571428571429,6.458333333333333,,5.9655172413793105,8.333333333333334,7.468421052631579,6.875,7.19,6.934,6.525,6.493617021276597,6.748275862068965,7.814285714285715,6.5587301587301585,6.642857142857143
CholoBlanco,6.341666666666667,5.987804878048781,5.5346153846153845,6.502409638554218,5.246153846153846,5.93235294117647,,7.640000000000001,,2.446153846153846,5.7444444444444445,8.0,6.653658536585366,5.644186046511628,5.419047619047619,6.191428571428571,7.5,7.320588235294117,7.915000000000001
SigmaSoul93,7.657534246575342,8.058823529411764,7.285714285714286,7.673076923076923,4.5,8.428571428571429,,6.625,,8.0,,7.791666666666667,7.15,7.0,7.578947368421052,6.0,7.0,7.454545454545454,7.888888888888889
spolybioh,8.959183673469388,8.81578947368421,8.9,8.959770114942529,,9.0875,,7.764705882352941,,8.5,9.583333333333334,9.053571428571429,8.5,8.682692307692308,6.75,8.833333333333334,8.5,8.94047619047619,8.227272727272727
NAVAHtheOTAKU,4.478260869565218,4.4375,4.3478260869565215,4.515151515151516,2.5,4.473684210526316,,4.5,4.5,4.5,5.0,4.5625,4.833333333333333,4.333333333333333,4.583333333333333,4.466666666666667,,4.833333333333333,4.8
DaDerpBear,6.872222222222222,7.028571428571428,7.692,8.321052631578947,6.5625,6.973684210526316,,8.566666666666666,,,9.3,8.2,8.566666666666666,7.152941176470588,7.942857142857142,8.19090909090909,8.4,7.445454545454546,
AnjuRatty,5.85,6.041666666666667,5.021052631578947,7.130841121495327,5.4,6.508474576271187,,6.481481481481482,8.0,5.722222222222222,5.666666666666667,6.791666666666667,7.122448979591836,6.237288135593221,5.766233766233766,5.333333333333333,5.166666666666667,6.227848101265823,7.194444444444445
Laeqre,5.4,5.666666666666667,6.5,6.425,7.0,6.714285714285714,,7.25,,,,6.933333333333334,6.785714285714286,6.233333333333333,4.166666666666667,6.857142857142857,5.5,5.928571428571429,8.333333333333334
ZEROkun1015,7.455714285714284,7.095945945945945,7.188888888888889,7.958620689655171,7.245454545454544,7.297938144329898,4.258823529411765,7.6499999999999995,,7.51875,8.233333333333333,8.08780487804878,8.165909090909091,7.3962962962962955,7.58809523809524,7.458823529411766,8.1,7.998550724637681,8.711764705882354
Nessun,7.2,7.445945945945946,7.363636363636363,7.5,6.785714285714286,7.642857142857143,,6.456521739130435,7.0,8.0625,8.0,7.202702702702703,7.392857142857143,7.478260869565218,7.303571428571429,7.625,6.0,7.253731343283582,7.111111111111111
Biisoo,7.840110905730129,7.819852941176471,7.9068627450980395,8.307046979865772,7.144329896907217,7.822950819672132,6.5,7.59375,6.933333333333334,7.175438596491228,8.066666666666666,8.118110236220472,8.083333333333334,7.884146341463414,7.5874439461883405,8.143884892086332,7.73469387755102,7.997916666666667,8.291666666666666
Shogise,7.182926829268292,6.520833333333333,4.8,6.123333333333333,0.1,4.292857142857143,,3.0,,9.625,10.0,6.821428571428571,7.15625,4.033333333333333,8.13888888888889,7.833333333333333,7.25,5.60625,6.95
Iglian,7.714285714285714,7.615384615384615,7.564102564102564,7.902777777777778,6.25,7.533333333333333,,7.8,9.5,8.333333333333334,6.75,8.235294117647058,8.452380952380953,7.805555555555555,7.75,7.907407407407407,9.5,7.793103448275862,8.375
thatanimeweirdo,8.19047619047619,7.904761904761905,8.083333333333334,8.41891891891892,7.0,8.05,3.6666666666666665,7.5,,7.5,7.916666666666667,8.208333333333334,8.325,8.203125,8.0,8.27659574468085,,8.657894736842104,8.181818181818182
Erolius,6.607142857142857,7.9,7.22,7.513513513513513,7.666666666666667,7.888888888888889,,6.5,,8.0,7.8,6.333333333333333,7.466666666666667,7.361111111111111,7.428571428571429,7.592592592592593,10.0,7.0,6.833333333333333
Vladimito,5.446808510638298,5.944444444444445,6.4,5.717391304347826,6.0,4.647058823529412,,3.6666666666666665,0.0,6.9,7.333333333333333,4.645161290322581,4.636363636363637,5.428571428571429,5.592592592592593,5.933333333333334,8.0,5.0,4.375
123mind123,5.780487804878049,6.235294117647059,5.176470588235294,6.2,4.0,5.482758620689655,,7.666666666666667,,8.0,,4.823529411764706,6.933333333333334,4.238095238095238,7.454545454545454,5.555555555555555,9.0,6.166666666666667,7.083333333333333
nobii,8.1375,8.126315789473685,7.961538461538462,8.503846153846153,6.994999999999999,7.608,,,,7.0,7.0,8.333333333333334,9.557142857142859,8.112244897959183,8.533333333333333,8.38076923076923,,9.2,9.75
bjrdman,7.1891891891891895,6.761904761904762,6.857142857142857,7.413043478260869,6.6,6.56,,6.857142857142857,,10.0,6.75,8.0,7.65,6.894736842105263,7.2,7.12,7.0,7.354838709677419,7.3
MysteriousNeon,8.264705882352942,8.423076923076923,8.033333333333333,8.447368421052632,6.5,7.75,,9.0,,,9.0,8.0,8.55,8.018518518518519,8.666666666666666,8.125,7.5,8.233333333333333,10.0
Owen23,8.928571428571429,8.65,8.584615384615384,9.076923076923077,8.666666666666666,8.695652173913043,,9.0,9.333333333333334,10.0,8.909090909090908,9.0,9.307692307692308,8.25,9.125,8.652173913043478,8.5,8.6,9.25
HANYEL,8.281818181818183,8.44375,8.0,7.925000000000001,6.1000000000000005,8.146666666666667,,7.066666666666666,9.0,7.8,6.3,7.938888888888889,8.027272727272727,7.356249999999999,8.63,7.720833333333334,7.3,7.5,8.677777777777777
SMSWTA,6.615555555555555,6.370967741935484,6.389830508474576,6.136363636363637,6.535714285714286,6.311111111111111,,6.0,6.0,,,5.0,5.555555555555555,6.2727272727272725,6.355555555555556,6.893939393939394,6.1,6.384615384615385,5.9
Erayserbeam,7.368421052631579,7.083333333333333,7.285714285714286,7.535714285714286,7.666666666666667,7.945945945945946,,6.777777777777778,,5.0,7.0,7.631578947368421,7.4,7.0,6.75,7.235294117647059,6.5,7.06,7.5
tackyrobin,8.075757575757576,8.043478260869565,8.055555555555555,8.479166666666666,7.875,8.023809523809524,,9.0,,5.0,8.0,9.115384615384615,9.208333333333334,8.071428571428571,7.375,8.714285714285714,8.0,8.125,9.0
steinn,7.672413793103448,7.409090909090909,7.281818181818181,7.339393939393939,5.0,7.425,,7.428571428571429,9.0,9.0,9.5,7.558333333333334,7.122222222222222,6.73125,7.590909090909091,6.318181818181818,5.0,7.8133333333333335,7.333333333333333
YourAssIsMine,5.117434210526314,5.118120805369128,4.585096153846153,5.66102236421725,3.621568627450981,4.592753623188404,1.0,4.428260869565217,4.975,5.373913043478261,5.745454545454545,5.8176923076923055,5.818699186991869,4.469288389513108,5.440336134453783,4.891286307053941,5.506818181818182,5.146046511627907,5.835185185185186
Trepi,7.151497005988023,7.084615384615386,7.312871287128709,7.253691275167785,6.164444444444445,6.996093750000002,,6.5782608695652165,7.366666666666666,6.433333333333334,7.787499999999999,7.341666666666667,7.596296296296295,6.696000000000001,7.026785714285717,7.280373831775707,7.997222222222224,7.010377358490563,7.740000000000001
newaiz,8.628,8.95,8.666666666666666,8.711904761904762,,8.813636363636363,,8.083333333333334,,7.2,8.7,8.511111111111111,8.470588235294118,8.593333333333334,8.366666666666667,8.586363636363636,8.25,8.483333333333333,8.6
mrgoy,7.190909090909091,8.25,8.029411764705882,8.071875,5.75,7.833333333333333,6.85,7.1000000000000005,,5.333333333333333,,7.316666666666666,7.269230769230769,7.8375,7.8999999999999995,8.375,7.6,7.5,8.14
Marshall44,7.489285714285714,8.2,7.0804347826086955,7.45,4.833333333333334,8.141666666666667,,7.0166666666666675,,7.375,7.0,7.60625,7.433333333333333,6.490625,6.609999999999999,6.822857142857143,7.796428571428571,7.10625,7.340000000000001
ThroughaGlassDarkly,8.28125,8.041666666666666,8.0,8.49056603773585,9.0,8.423076923076923,,9.0,8.4,8.666666666666666,,8.517241379310345,8.790697674418604,8.38888888888889,7.703703703703703,8.454545454545455,10.0,8.620689655172415,8.625
CeissaDesiste,7.583333333333333,7.615384615384615,7.938775510204081,8.222222222222221,7.2727272727272725,8.03125,,8.25,8.0,8.333333333333334,7.666666666666667,8.1,7.833333333333333,8.18918918918919,7.5,8.235294117647058,8.0,8.08,
VirginiaKae,8.14968152866242,8.050387596899224,8.21474358974359,8.866666666666667,7.5285714285714285,7.964743589743589,,8.125,8.833333333333334,7.416666666666667,8.5,8.75,8.923076923076923,8.2,8.024390243902438,8.556451612903226,5.0,8.763157894736842,8.681818181818182
Honksea,5.779831932773109,5.497435897435895,5.365605095541402,5.9126213592233,5.063829787234042,5.775409836065574,2.75,4.586666666666667,6.907692307692307,6.0,7.195652173913044,5.133333333333333,5.933333333333333,5.183495145631069,5.203571428571428,5.881818181818183,6.809090909090909,5.3960526315789465,6.579999999999999
